البرامج	O
. O
أعقب	O
ذلك	O
حفل	O
غنائي	O
ضم	O
الكثير	O
من	O
المطربين	O
اليونانبين	B-PERS
والكثير	O
من	O
الرياضيين	O
في	O
الملعب	O
يحملون	O
لوحات	O
لتشكيل	O
روسومات	O
مختلفه	O
أثناء	O
حفل	O
الانتهاء	O
. O
وأنا	O
لا	O
أتكلم	O
هنا	O
عن	O
تفتيش	O
المسافرين	O
في	O
المطارات	O
أو	O
تفتيش	O
أمتعتهم	O
ما	O
دامت	O
عمليات	O
البحث	O
هذه	O
ستقتصر	O
على	O
الأسلحة	O
ولم	O
تسفر	O
عن	O
الاحتفاظ	O
بسجلات	O
خاصة	O
عن	O
تحركات	O
الأشخاص	O
والمسافرين	O
فإنها	O
مجرد	O
إزعاج	O
ولا	O
تتعدى	O
على	O
الحريات	O
الشخصية	O
. O
ويعرف	O
أنه	O
في	O
نهاية	O
الألف	O
الثاني	O
قبل	O
الميلاد	O
أسس	O
الزعيم	O
الآرامي	O
ريزون	B-PERS
مملكته	O
في	O
دمشق	B-LOC
وكانت	O
عاصمة	O
له	O
. O
و	O
المشكلة	O
الأساسية	O
أن	O
معاوية	B-PERS
بن	I-PERS
أبي	I-PERS
سفيان	I-PERS
اتهم	O
بعض	O
أنصاره	O
بالمشاركة	O
في	O
مقتل	O
عثمان	B-PERS
. O
وهذه	O
المركبات	O
يطلق	O
عليها	O
مركبات	O
أيونية	O
متاينة	O
ionic	B-MISC
compounds	I-MISC
. O
بعد	O
ذلك	O
بفترة	O
وجيزة	O
أصبح	O
متاحا	O
وجود	O
برامج	O
خاصة	O
لتوقيت	O
و	O
تنفيذ	O
تلك	O
المهام	O
العديدة	O
. O
جرى	O
تهيئة	O
جنو	B-MISC
لينكس	B-MISC
في	O
فترة	O
مبكرة	O
إلى	O
تصاميم	O
غير	O
80386	O
من	O
إنتل	B-MISC
التي	O
صمم	O
ليعمل	O
عليها	O
في	O
الأساس	O
واليوم	O
تعمل	O
النواة	O
لينكس	B-MISC
على	O
تشكيلة	O
كبيرة	O
من	O
التصاميم	O
تشمل	O
عائلة	O
معالجات	O
إنتل	B-MISC
وسبارك	B-MISC
وباور	I-MISC
بي	I-MISC
سي	I-MISC
وعلى	O
منصات	O
تتراوح	O
بين	O
الأجهزة	O
المحمولة	O
وخوادم	O
z9	O
الضخمة	O
من	O
IBM	O
وهو	O
قابل	O
للاستخدام	O
لعديد	O
من	O
الأغراض	O
ولتطبيقات	O
متنوعة	O
. O
الانتشار	O
الواسع	O
لأجهزة	O
الحاسوب	O
الشخصية	O
المستخدمة	O
للتطبيقات	O
المكتبية	O
والاستخدام	O
اليومي	O
تتطلب	O
شرطا	O
أساسيا	O
بأن	O
يكون	O
نظام	O
قابلا	O
للاستخدام	O
الحقيقي	O
والتنوع	O
الكبير	O
للمهام	O
المناطة	O
بالحواسيب	O
اليوم	O
من	O
تقديم	O
خدمات	O
الشبكات	O
إلى	O
برمجيات	O
الوسائط	O
المتعددة	O
كبيئة	O
لتطوير	O
البرمجيات	O
والبرامج	O
المكتبية	O
وحتى	O
للتسلية	O
والألعاب	O
فتوزيعات	O
جنو	B-MISC
لينكس	B-MISC
الحالية	O
تفتقر	O
إلى	O
الدعم	O
من	O
شركات	O
البرامج	O
الكبرى	O
مما	O
جعل	O
النظام	O
شبه	O
خالي	O
من	O
البرامج	O
التجارية	O
إلا	O
ما	O
ندر	O
منها	O
والمشكلة	O
القائمة	O
والحرجة	O
وهي	O
أن	O
جنو	B-MISC
لينكس	B-MISC
لا	O
يشغل	O
تطبيقات	O
مايكروسوفت	B-MISC
ويندوز	I-MISC
بشكل	O
افتراضي	O
ولحل	O
هذه	O
المشكلة	O
فإن	O
مشاريع	O
مثل	O
واين	O
تسعى	O
لتشغيل	O
التطبيقات	O
المصممة	O
لويندوز	B-MISC
في	O
بيئة	O
جنو	B-MISC
لينكس	B-MISC
ولكن	O
لا	O
تغطي	O
سوى	O
جزء	O
من	O
تلك	O
البرامج	O
. O
بعد	O
إتمام	O
دراساته	O
الطبية	O
في	O
بغداد	B-LOC
عاد	O
الرازي	B-PERS
إلى	O
مدينة	O
الري	B-LOC
بدعوة	O
من	O
حاكمها	O
منصور	B-PERS
بن	I-PERS
إسحاق	I-PERS
ليتولى	O
إدارة	O
بيمارستان	B-LOC
الري	I-LOC
. O
و	O
يعتبر	O
الولاء	O
للقبيلة	O
و	O
تحالفاتها	O
الأساس	O
في	O
تنظيم	O
المجتمع	O
العربي	O
البدوي	O
بشكل	O
غالب	O
مفهوم	O
العصبية	O
كانت	O
الغالبية	O
العظمى	O
تدين	O
بالوثنية	O
إضافة	O
لأقليات	O
يهودية	O
و	O
مسيحية	O
وكانت	O
مكة	B-LOC
مركزا	O
دينيا	O
يؤمه	O
العرب	B-PERS
من	O
كل	O
صوب	O
لأداء	O
الحج	O
إلى	O
البيت	B-LOC
الحرام	I-LOC
الذي	O
بناه	O
إيراهيم	B-PERS
. O
يحكم	O
الشبكة	O
ميفاقا	B-MISC
بروتوكول	B-MISC
للإتصال	O
والذي	O
يقرر	O
عمل	O
هذا	O
الميفاق	B-MISC
هم	O
مهندسو	O
شبكة	O
الإنترنت	O
وهي	O
جهة	O
مستقلة	O
تتدارس	O
وتقرر	O
أنواع	O
الموافيق	B-MISC
المعمول	O
به	O
لشتى	O
خدمات	O
الشبكة	O
HTTP	B-MISC
FTP	B-MISC
IRC	B-MISC
الخ	O
مهندسو	O
الشابكة	O
الإنترنت	O
هم	O
أحد	O
عوامل	O
نجاح	O
الشبكة	O
حيث	O
أن	O
الهيئة	O
عامة	O
ومفتوحة	O
للجميع	O
ليدلي	O
بدلوه	O
. O
و	O
هناك	O
خلاف	O
بين	O
Novell	B-MISC
و	O
SCO	B-MISC
حول	O
نصيب	O
كل	O
منهما	O
في	O
الحقوق	O
الفنية	O
. O
وتم	O
إخماد	O
الشعلة	O
الأولمبية	O
. O
أول	O
من	O
أدرك	O
تلك	O
التكرارية	O
هو	O
الكيميائي	O
الألماني	O
جوهان	B-PERS
فولف	I-PERS
جانج	I-PERS
دوبرينير	I-PERS
والذي	O
لاحظ	O
عام	O
1829	O
وجود	O
ثلاثيات	O
من	O
العناصر	O
تتقارب	O
في	O
صفاتها	O
. O
وغرق	O
المئات	O
بمياه	O
الفيضان	O
. O
سوء	O
التصرف	O
قد	O
ينتج	O
عنه	O
إعطاء	O
اللاعب	O
المخالف	O
بطاقة	O
صفراء	O
إنذار	O
أو	O
بطاقة	O
حمراء	O
طرد	O
من	O
المباراة	O
و	O
إن	O
حصل	O
اللاعب	O
على	O
بطاقة	O
صفراء	O
في	O
المرة	O
الأولى	O
و	O
ارتكب	O
خطأ	O
مرة	O
أخرى	O
فسوف	O
يحصل	O
على	O
بطاقة	O
حمراء	O
في	O
المرة	O
القادمة	O
لا	O
محال	O
. O
ثم	O
يضيف	O
أنه	O
كان	O
قد	O
وهب	O
نفسه	O
للعلم	O
في	O
بدء	O
حياته	O
لأنه	O
أحب	O
الفلسفة	O
حبا	O
صادقا	O
ولكنه	O
عاش	O
بعد	O
ذلك	O
معيشة	O
طبيعية	O
. O
وتستخدم	O
في	O
المصابيح	O
الفلورية	O
. O
صاحب	O
تسبب	O
كريستيانو	B-PERS
رونالدو	I-PERS
بحصول	O
روني	B-PERS
على	O
البطاقة	O
الحمراء	O
تغطية	O
إعلامية	O
واسعة	O
حيث	O
نشرت	O
بعض	O
الصحف	O
خبرا	O
بأن	O
واين	B-PERS
روني	I-PERS
عبر	O
عن	O
غضبه	O
الشديد	O
على	O
رونالدو	B-PERS
في	O
صباح	O
اليوم	O
التالي	O
للمباراة	O
وقال	O
لزملائه	O
في	O
غرفة	O
تناول	O
الطعام	O
في	O
الفندق	O
أنه	O
سيقطع	O
رونالدو	B-PERS
لقطعتين	O
وأنه	O
سيصفعه	O
وسيحطم	O
له	O
رأسه	O
ولن	O
يستطيع	O
أحد	O
أن	O
يلومني	O
على	O
ذلك	O
. O
إن	O
القدرة	O
على	O
نقل	O
البيانات	O
بين	O
الحاسبات	O
فتح	O
مدي	O
واسع	O
من	O
القدرات	O
للحاسب	O
. O
كان	O
الأثر	O
الذي	O
أحدثه	O
التجار	O
العرب	B-PERS
على	O
طرق	O
التجارة	O
العربية	O
الإفريقية	O
و	O
التجارة	O
العربية	O
الآسيوية	O
هائلا	O
. O
كما	O
تخطط	O
الدول	O
لأنشاء	O
نحو	O
200	O
مفاعل	O
نووي	O
بالإضافة	O
إلى	O
ما	O
سبق	O
حتى	O
عام	O
2050	O
. O
المجموعة	O
هي	O
العامود	O
الرأسي	O
في	O
الجدول	O
الدوري	O
للعناصر	O
. O
المجلس	O
تأسس	O
في	O
1882	O
بعد	O
مقابلة	O
اتحاد	B-ORG
كرة	I-ORG
القدم	I-ORG
في	O
مانشستر	B-LOC
و	O
اتحاد	B-ORG
كرة	I-ORG
القدم	I-ORG
في	O
أسكتلندا	B-LOC
و	O
اتحاد	B-ORG
كرة	I-ORG
القدم	I-ORG
في	O
ويلز	B-LOC
و	O
اتحاد	B-ORG
كرة	I-ORG
القدم	I-ORG
في	O
إيرلندا	B-LOC
. O
وأثبت	O
أن	O
سرعة	O
الضوء	O
ثابتة	O
في	O
جميع	O
المراجع	O
. O
المخالفات	O
الأخرى	O
يمنح	O
فيها	O
للفريق	O
الأول	O
ركلة	O
حرة	O
غير	O
مباشرة	O
. O
وتمكنت	O
هذه	O
الأخيرة	O
من	O
وصف	O
الموجات	O
الكهرومغناطيسية	O
وفهم	O
الطبيعة	O
الموجية	O
للضوء	O
. O
وكمية	O
النفايات	O
المشعة	O
نتيجة	O
الانشطار	O
النووي	O
بمحطات	O
إنتاج	O
الكهرباء	O
بالمفاعلات	O
النووية	O
محدودة	O
مقارنة	O
بكمية	O
النفايات	O
بالمحطات	O
الحرارية	O
التي	O
تعمل	O
بالطاقة	O
الأحفورية	O
كالنفط	B-MISC
أو	I-MISC
الفحم	I-MISC
. O
يتكون	O
هذا	O
الجامع	O
من	O
صحن	O
مكشوف	O
متساوس	O
الأضلاع	O
تقريبا	O
طول	O
ضلعه	O
92	O
مترا	O
وتتوسطه	O
قبة	O
محمولة	O
على	O
رقبة	O
مثمنة	O
موضوعة	O
على	O
قاعدة	O
مربعة	O
بها	O
أربع	O
فتحات	O
معقودة	O
وبوسطها	O
حوض	O
للوضوء	O
والملاحظ	O
فيها	O
هو	O
وجود	O
سلم	O
داخل	O
سمك	O
حائطها	O
البحرية	O
يصعد	O
منه	O
إلى	O
أعلى	O
الرقبة	O
. O
ولكن	O
بالنسبة	O
للذرات	O
التي	O
تكون	O
في	O
شكل	O
بلورات	O
صلبة	O
يمكن	O
تحديد	O
المسافة	O
بين	O
نواتين	O
متجاورتين	O
وبالتالى	O
يمكن	O
عمل	O
حساب	O
تقديري	O
لحجم	O
الذرة	O
. O
يقول	O
ستولمان	B-PERS
عن	O
نفسه	O
في	O
سيرته	O
الذاتية	O
الجدية	O
الموجودة	O
على	O
موقعه	O
الشخصي	O
www	O
. O
c	O
حيث	O
E	O
شدة	O
المجال	O
الكهربائي	O
أو	O
المغناطيسي	O
B	O
يحدد	O
المدى	O
التقريبي	O
للطيف	B-MISC
الكهرومغناطيسي	I-MISC
من	O
موجات	O
الراديو	O
ذات	O
الطول	O
الموجي	O
الطويل	O
إلى	O
أشعة	B-MISC
جاما	I-MISC
ذات	O
الطول	O
الموجي	O
القصير	O
جدا	O
والطاقة	O
العالية	O
. O
C	O
1	O
ε	O
. O
وتستغل	O
هذه	O
الطاقة	O
الحرارية	O
الهائلة	O
في	O
غليان	O
المياه	O
في	O
المراجل	O
وتحويلها	O
إلى	O
بخار	O
ذات	O
ضغط	O
عال	O
ودرجة	O
حرارة	O
نحو	O
480	O
درجة	O
مئوية	O
. O
x	O
التالية	O
. O
ووقود	O
اليورانيوم	B-MISC
اللازم	O
للمفاعلات	O
الإنشطارية	O
لا	O
يصنع	O
قنبلة	O
ذرية	O
لأنها	O
تتطلب	O
تخصيب	O
أكثر	O
من	O
90	O
للحصول	O
علي	O
تفاعل	O
متسلسل	O
سريع	O
. O
Org	O
للوصول	O
إلى	O
عتاد	O
الفيديو	O
فقط	O
عن	O
طريق	O
OpenGL	B-MISC
و	O
DRI	B-MISC
. O
حيث	O
إذا	O
ما	O
سلطنا	O
منبع	O
ضوئي	O
على	O
حاجز	O
به	O
ثقب	O
فالملاحظ	O
على	O
شاشة	O
وراء	O
هذا	O
الحاجز	O
ظهور	O
بقعة	O
ضوئية	O
أعرض	O
من	O
الثقب	O
و	O
يزداد	O
حجمها	O
كلما	O
ابتعدنا	O
عن	O
الثقب	O
. O
و	O
ظهرت	O
نسخة	O
Solaris	B-MISC
version	I-MISC
2	I-MISC
. O
وهنا	O
اختير	O
راؤول	B-PERS
سادس	O
أفضل	O
لاعب	O
في	O
العالم	O
باستفتاء	O
الفيفا	B-ORG
. O
وc	O
سرعة	O
الضوء	O
في	O
الفراغ	O
وهي	O
تساوي	O
3exp8	O
m	O
s	O
و	O
ε	O
معامل	O
السماحية	O
الكهربائية	O
أي	O
معامل	O
سماح	O
المجال	O
الكهربائي	O
للوسط	O
و	O
μ	O
معامل	O
النفاذيه	O
المغناطيسية	O
أي	O
معامل	O
النفاذ	O
للمجال	O
المغناطيسي	O
للوسط	O
و	O
n	O
c	O
v	O
معامل	O
الانكسار	O
للوسط	O
حيث	O
يمثل	O
النسبة	O
سرعة	O
الضوء	O
بالفراغ	O
وسرعة	O
الضوء	O
في	O
الوسط	O
أو	O
n	O
2	O
ε	O
. O
نعود	O
لشركة	O
AT	B-MISC
T	I-MISC
منذ	O
عام	O
1982	O
و	O
عند	O
إصدارها	O
نسخة	O
نظام	O
يونكس	B-MISC
III	O
بدأت	O
تطلب	O
مقابل	O
مالي	O
لرخصة	O
النظام	O
و	O
لم	O
تعد	O
مادة	O
البرنامج	O
توزع	O
معه	O
. O
غالبا	O
ما	O
يفترض	O
بأن	O
الهدف	O
من	O
هذا	O
القانون	O
هو	O
منع	O
اختلاس	O
هدف	O
. O
ويتطرق	O
هذا	O
المقال	O
إلى	O
أن	O
نظرية	B-MISC
النسبية	I-MISC
الخاصة	O
تجد	O
حلا	O
لعدم	O
الإتساق	O
بين	O
معادلات	B-MISC
ماكسويل	I-MISC
والميكانيكا	B-MISC
الكلاسيكية	I-MISC
. O
في	O
عصر	O
معاوية	B-PERS
بن	I-PERS
أبي	I-PERS
سفيان	I-PERS
واليا	O
ثم	O
أول	O
خليفة	O
أموي	O
كان	O
يصلي	O
في	O
هذا	O
المسجد	O
يدخل	O
إليه	O
من	O
الباب	O
القبلي	O
الروماني	O
وما	O
يزال	O
قائما	O
في	O
جدار	O
القبلة	O
للجامع	O
. O
كذلك	O
التغير	O
في	O
المجال	O
الكهربائي	O
يولد	O
مجالا	O
مغناطيسيا	O
وهذا	O
نص	O
قانون	O
أمبير	B-PERS
وأن	O
التغير	O
في	O
المجال	O
المغناطيسي	O
يولد	O
مجالا	O
كهربائيا	O
وهذا	O
نص	O
قانون	O
فاراداي	B-PERS
هذه	O
الحقيقة	O
هي	O
أصل	O
تكوين	O
الموجات	O
الكهرومغناطيسية	O
حيث	O
أن	O
شحنة	O
كهربائية	O
متذبذبة	O
تولد	O
في	O
الفضاء	O
مجالين	O
كهربائي	O
و	O
مغناطيسي	O
أي	O
مجالا	O
كهرومغناطيسي	O
متغير	O
وهذا	O
المجال	O
يتحرك	O
في	O
الفراغ	O
بسرعة	O
الضوء	O
نفسها	O
3exp8	O
متر	O
ثانية	O
أي	O
300000	O
كيلومتر	O
ثانية	O
. O
في	O
21	O
ديسيمبر	O
2005	O
أصدر	O
X	B-MISC
. O
أما	O
في	O
القرن	O
التاسع	O
عشر	O
فاكتشفت	O
القوانين	O
الأساسية	O
للكهرومغناطيسية	O
والطبيعة	O
الموجية	O
للضوء	O
وكذلك	O
بنية	O
المادة	O
الذرية	O
وقوانين	O
الإشعاع	O
. O
الأولى	O
هي	O
العمليات	O
الحسابية	O
جمع	O
أو	O
طرح	O
رقمين	O
سويا	O
. O
الذرة	O
بما	O
تحمله	O
من	O
خصائص	O
عدد	O
بروتوناتها	B-MISC
كتلتها	O
توزيعها	O
الإلكتروني	O
تصنع	O
الفروقات	O
بين	O
العناصر	O
المختلفة	O
و	O
بين	O
الصور	O
المختلفة	O
للعنصر	O
نفسه	O
المسماة	O
بالنظائر	O
و	O
حتى	O
بين	O
كون	O
هذا	O
العنصر	O
قادرا	O
على	O
خوض	O
تفاعل	O
كيميائي	O
ما	O
أم	O
لا	O
. O
الفريق	O
يلعب	O
جميع	O
مبارياته	O
الرسمية	O
في	O
ملعب	B-LOC
سانتياغو	I-LOC
بيرنابيو	I-LOC
في	O
العاصمة	O
مدريد	B-LOC
. O
لدرجة	O
يصعب	O
علي	O
الكيميائيين	O
فصلهما	O
عن	O
بعض	O
عندما	O
يختلطان	O
معا	O
. O
Harvard	B-MISC
Mark	I-MISC
I	I-MISC
1944	O
حاسوب	B-MISC
إلكتروميكانيكي	I-MISC
ذو	O
تدرج	O
كبير	O
ولديه	O
قدرة	O
محدودة	O
على	O
البرمجة	O
. O
شملت	O
المناطق	O
الأساسية	O
فارس	B-LOC
و	O
بلاد	B-LOC
ما	I-LOC
بين	I-LOC
النهرين	I-LOC
و	O
آسيا	B-LOC
الوسطى	I-LOC
و	O
شمال	B-LOC
أفريقيا	I-LOC
. O
و	O
المكتبات	O
العامة	O
و	O
مكتبات	O
الإعارة	O
و	O
الجامعات	O
التي	O
كانت	O
تمنح	O
درجات	O
علمية	O
و	O
المراصد	O
الفلكية	O
. O
وقد	O
انتهت	O
تلك	O
الحقبة	O
مع	O
دخول	O
قوات	B-ORG
تيمورلنك	I-ORG
وما	O
حملته	O
من	O
دمار	O
للمدن	B-LOC
الإسلامية	I-LOC
ومنهم	O
دمشق	B-LOC
. O
حكم	O
بغداد	B-LOC
عضد	B-PERS
الدولة	I-PERS
البويهي	I-PERS
في	O
الخلافة	O
الطائع	B-PERS
بن	I-PERS
المطيع	I-PERS
العباسي	O
وقد	O
أمر	O
ببناء	O
الرواق	O
المعروف	O
برواق	B-LOC
عمران	I-LOC
بن	I-LOC
شاهين	I-LOC
في	O
المرقدين	O
الغروي	O
والحائري	O
. O
ولهذا	O
السبب	O
لم	O
يبارك	O
معاوية	B-PERS
بن	I-PERS
أبي	I-PERS
سفيان	I-PERS
عن	O
بيعة	O
علي	B-PERS
و	O
قد	O
كان	O
واليا	O
على	O
بلاد	B-LOC
الشام	I-LOC
ممكنا	O
نفوذه	O
في	O
عاصمته	O
دمشق	B-LOC
و	O
ما	O
حولها	O
. O
لكن	O
جامعة	B-LOC
روما	I-LOC
لم	O
تكن	O
تستطيع	O
أن	O
تتحمل	O
تكاليف	O
شراء	O
جرام	O
واحد	O
من	O
الراديوم	B-MISC
ليجري	O
عليه	O
فيرمي	B-PERS
أبحاثه	O
إذ	O
كان	O
المطلوب	O
34	O
ألف	O
دولار	B-MISC
. O
في	O
الخامس	O
من	O
نوفمبر	O
ألتقى	O
ريال	B-ORG
مدريد	I-ORG
مع	O
فريق	O
راؤول	B-PERS
السابق	O
أتلتكو	B-ORG
مدريد	I-ORG
ومن	O
المصادفة	O
بأن	O
أول	O
أهداف	O
راؤول	B-PERS
في	O
الليغا	B-MISC
كانت	O
في	O
مرمى	O
أتلتي	B-ORG
وفي	O
نفس	O
المباراة	O
ساهم	O
راؤول	B-PERS
في	O
ركلة	O
جزاء	O
نفذها	O
المهاجم	O
التشبلي	O
زامورنوا	B-PERS
وفي	O
السابع	O
من	O
يناير	O
لعام	O
1995	O
دخل	O
راؤول	B-PERS
بديلا	O
في	O
دقيقة	O
64	O
في	O
مباراة	O
برشلونة	B-LOC
وكان	O
أول	O
كلاسيكو	O
للفتى	O
الذهبي	O
وفي	O
22	O
من	O
يناير	O
سجل	O
راؤول	B-PERS
هدفين	O
في	O
مرمى	O
سلتا	B-PERS
فيغو	I-PERS
وأستطاع	O
اللاعب	O
البالغ	O
من	O
العمر	O
17	O
فقط	O
أن	O
ينهى	O
الموسم	O
ب	O
تسجيل	O
9	O
أهداف	O
في	O
الليغا	B-MISC
الأسبانية	I-MISC
وحاز	O
فزيقه	O
على	O
لقب	O
الدوري	O
الأسباني	O
وحقق	O
جائزة	B-MISC
دون	I-MISC
بول	I-MISC
لأفضل	O
لاعب	O
شاب	O
في	O
موسم	O
1994	O
95	O
ولعب	O
راؤول	B-PERS
28	O
مباراة	O
في	O
الدوري	O
وسجل	O
9	O
أهداف	O
وصنع	O
أربعة	O
أهداف	O
بينما	O
في	O
كأس	B-MISC
إسبانيا	I-MISC
لعب	O
مباراتين	O
وسجل	O
هدف	O
وساهم	O
بروز	O
راؤول	B-PERS
في	O
ذلك	O
الموسم	O
إلى	O
إستنغاءعن	O
الصقر	O
الأسباني	O
اميليو	B-PERS
بوتراغوينيو	I-PERS
بالإضافة	O
للرحيل	O
ألفونسو	B-PERS
بيريز	I-PERS
إلى	O
ريال	B-ORG
بيتس	I-ORG
. O
وكان	O
يخرج	O
من	O
الدم	O
قدر	O
خمسة	O
عشر	O
درهما	O
كيلا	O
فكان	O
يأنس	O
بالراحة	O
في	O
الوقت	O
. O
لم	O
تكن	O
هذه	O
المنارات	O
أو	O
الصوامع	O
موجودة	O
في	O
العصر	O
الروماني	O
يؤكد	O
ذلك	O
الشبه	O
الكامل	O
الذي	O
نراه	O
بين	O
هذا	O
المعبد	O
ومعبد	B-LOC
زفس	I-LOC
المسمى	O
حصن	B-LOC
سليمان	I-LOC
قرب	O
الساحل	B-LOC
السوري	I-LOC
كذلك	O
لم	O
تكن	O
قائمة	O
تلك	O
الصالات	O
الأربع	O
الرحبة	O
التي	O
تسمى	O
المشاهد	O
والتي	O
أصبحت	O
جزءا	O
من	O
مقر	O
الحكم	O
الأموي	O
مع	O
أجزاء	O
أخرى	O
غربي	O
وجنوبي	O
الجامع	O
مازالت	O
آثارها	O
قائمة	O
اليوم	O
وكانت	O
مخصصة	O
للبريد	O
وبيت	O
المال	O
والرسائل	O
. O
وعندما	O
صدرت	O
الأصوات	O
من	O
عدادات	O
جايجر	B-PERS
قرب	O
الركام	O
كان	O
ذلك	O
علامة	O
على	O
حدوث	O
الانشطار	O
ونجاح	O
عملية	O
التحكم	O
فيه	O
على	O
الرغم	O
من	O
أنها	O
كانت	O
تبدو	O
بدائية	O
. O
و	O
في	O
سنة	O
1971	O
م	O
قام	O
أحد	O
مهندسي	O
Bell	B-MISC
Labs	I-MISC
كين	B-PERS
طومسون	I-PERS
Ken	B-MISC
Thompson	I-MISC
بعد	O
عدة	O
تجارب	O
مثل	O
تصميم	O
لعبة	O
على	O
نظام	O
MULTICS	B-MISC
بإعادة	O
كتابة	O
النظام	O
بواسطة	O
لغة	O
البرمجة	O
Assembler	B-MISC
و	O
أدخل	O
على	O
النظام	O
عدة	O
تعديلات	O
جعلته	O
أبسط	O
في	O
التصميم	O
و	O
أكثر	O
فاعلية	O
و	O
أطلق	O
عليه	O
اسم	O
UNIX	B-MISC
System	O
و	O
ذلك	O
ليعمل	O
على	O
محطة	O
عمل	O
مركزية	O
PDP	B-MISC
7	I-MISC
mainframe	I-MISC
. O
لكن	O
تانينباوم	B-PERS
لم	O
يكن	O
يسمح	O
للآخرين	O
بتطوير	O
مينيكس	B-MISC
مما	O
دفع	O
لينوس	B-PERS
لكتابة	O
بديل	O
له	O
. O
إن	O
مجموعة	O
العمليات	O
الحسابية	O
قد	O
تكون	O
محدودة	O
جدا	O
في	O
الواقع	O
بعض	O
التصميمات	O
لا	O
تدعم	O
عمليتي	O
الضرب	O
و	O
القسمة	O
بطريقة	O
مباشرة	O
عوضا	O
عن	O
الدعم	O
المباشر	O
يستطيع	O
المستخدمون	O
دعم	O
عمليتي	O
الضرب	O
و	O
القسمة	O
و	O
ذلك	O
من	O
خلال	O
برامج	O
تقوم	O
بمعالجات	O
متعددة	O
للجمع	O
و	O
الطرح	O
و	O
الأرقام	O
الأخرى	O
القسم	O
الثاني	O
من	O
عمليات	B-MISC
وحدة	I-MISC
الحساب	I-MISC
و	I-MISC
المنطق	I-MISC
هي	O
عمليات	O
المقارنة	O
بإدخال	O
رقمين	O
تقوم	O
هذه	O
الوحدة	O
بالتحقق	O
من	O
تساوي	O
أو	O
عدم	O
تساوي	O
الرقمين	O
و	O
تحديد	O
أي	O
الرقمين	O
هو	O
الأكبر	O
. O
راؤول	B-PERS
وسنوات	O
الأنكسار	O
بعد	O
تسع	O
مواسم	O
عرف	O
فيها	O
راؤول	B-PERS
النجاح	O
والثبات	O
على	O
نفس	O
المستوى	O
والتألق	O
وتسجيل	O
هدف	O
في	O
كل	O
مباراتين	O
تقريبا	O
لم	O
يكن	O
يتوقع	O
أن	O
تنتظره	O
مواسم	O
صعبة	O
ويكون	O
فيها	O
مهددا	O
بالخروج	O
من	O
بيته	O
الثاني	O
حيث	O
أصبح	O
راؤول	B-PERS
حملا	O
ثقيلا	O
على	O
الريال	B-ORG
وقد	O
يرجع	O
ذلك	O
إلى	O
كثرة	O
إقالات	O
المدربين	O
و	O
وجود	O
الجلاكتيوس	B-PERS
ولعل	O
خروج	O
كل	O
من	O
هييرو	B-PERS
وديل	B-PERS
بوسكي	I-PERS
بالإضافة	O
إلى	O
مغادرة	O
صديقه	O
فرنادو	B-PERS
موريانتس	I-PERS
أثرا	O
كبيرا	O
في	O
ذلك	O
. O
تي	I-ORG
قامت	O
بترخيص	O
إكس6	B-MISC
لعدة	O
مجموعات	O
خارج	O
الولايات	B-LOC
المتحدة	I-LOC
مقابل	O
أجر	O
مادي	O
فقد	O
قررت	O
في	O
ذلك	O
الوقت	O
أن	O
تطرح	O
إكس9	B-MISC
و	O
النسخ	O
المستقبلية	O
تحت	O
ما	O
يدعى	O
رخصة	O
إم	B-ORG
. O
تختص	O
الديناميكا	O
الحرارية	O
أو	O
الترموديناميكا	O
بدراسة	O
انتقال	O
الطاقة	O
وتحولها	O
في	O
النظم	O
الفيزيائية	O
والعلاقة	O
بين	O
الحرارة	O
والعمل	O
والضغط	O
والحجم	O
. O
وبعد	O
ثلاث	O
سنوات	O
من	O
التأسيس	O
أي	O
عام	O
1905	O
استطاع	O
الفريق	O
المسمى	O
آنذاك	O
Madrid	B-MISC
FC	I-MISC
بالفوز	O
بأول	O
بطولة	O
رسمية	O
محلية	O
وذلك	O
بعد	O
الفوز	O
على	O
أتلتيك	B-ORG
بيلباو	I-ORG
في	O
نهائي	O
كأس	B-MISC
إسبانيا	I-MISC
. O
24	O
مليون	O
جنيه	B-MISC
إسترليني	I-MISC
وكان	O
مباراته	O
الرسمية	O
الأولى	O
مع	O
مانشستر	B-LOC
كلاعب	O
بديل	O
لحد	O
الدقيقة	O
ال	O
60	O
من	O
المباراة	O
ضد	O
بولتون	B-ORG
واندررز	I-ORG
وكانت	O
النتيجة	O
لتلك	O
اللحظة	O
1	O
0	O
لصالح	O
مانتشستر	B-LOC
دخل	O
المباراة	O
بعد	O
ساعة	O
من	O
بدايتها	O
و	O
استقبلته	O
الجماهير	O
بترحيب	O
حار	O
في	O
أولد	B-LOC
ترافورد	I-LOC
و	O
قد	O
أدى	O
المباراة	O
بنشاط	O
و	O
شد	O
دفاع	O
بولتون	B-ORG
بعد	O
دخول	O
رونالدو	B-PERS
المباراة	O
صنع	O
هدفين	O
و	O
حصل	O
على	O
ضربة	O
جزاء	O
نتيجة	O
عرقلة	O
غير	O
قانونية	O
من	O
قبل	O
اللاعب	O
رود	B-PERS
فان	I-PERS
نستلروي	I-PERS
ولكن	O
حارس	O
المرمى	O
تمكن	O
من	O
صد	O
ضربة	O
الجزاء	O
لكن	O
ذلك	O
لم	O
يؤثر	O
على	O
النتيجة	O
النهائية	O
